pair,metatile,kind,treatment,cells,maps,example_map,x,y
building__rom_082d4c2c,2F5,flat,native_fallback,1,1,FR_FUCHSIA_CITY_WARDENS_HOUSE,7,4
building__rom_082d4c2c,2F8,flat,native_fallback,2,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,0,2
building__rom_082d4c2c,2F9,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,5,4
building__rom_082d4c2c,2FA,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,6,4
building__rom_082d4c2c,2FB,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,5,5
building__rom_082d4c2c,2FC,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,6,5
building__rom_082d4c2c,2FD,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,1,0
building__rom_082d4c2c,2FE,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,2,0
building__rom_082d4c2c,300,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,8,0
building__rom_082d4c2c,301,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,9,0
building__rom_082d4c2c,305,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,1,1
building__rom_082d4c2c,306,flat,native_fallback,1,1,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,2,1
building__rom_082d4c2c,008,flat,native_fallback,47,4,FR_FIVE_ISLAND_RESORT_GORGEOUS_HOUSE,7,8
building__rom_082d4c44,000,flat,native_fallback,40,3,FR_BATTLE_COLOSSEUM_2P,7,9
building__rom_082d4c44,281,flat,native_fallback,102,4,FR_BATTLE_COLOSSEUM_2P,3,8
building__rom_082d4c44,282,flat,native_fallback,1,1,FR_TRADE_CENTER,3,3
building__rom_082d4c44,283,flat,native_fallback,1,1,FR_TRADE_CENTER,4,3
building__rom_082d4c44,284,flat,native_fallback,1,1,FR_TRADE_CENTER,5,3
building__rom_082d4c44,285,flat,native_fallback,1,1,FR_TRADE_CENTER,6,3
building__rom_082d4c44,286,flat,native_fallback,1,1,FR_TRADE_CENTER,7,3
building__rom_082d4c44,287,flat,native_fallback,3,1,FR_TRADE_CENTER,9,3
building__rom_082d4c44,288,flat,native_fallback,8,1,FR_TRADE_CENTER,3,7
building__rom_082d4c44,289,flat,native_fallback,2,1,FR_TRADE_CENTER,9,5
building__rom_082d4c44,28A,flat,native_fallback,1,1,FR_TRADE_CENTER,3,4
building__rom_082d4c44,28B,flat,native_fallback,1,1,FR_TRADE_CENTER,4,4
building__rom_082d4c44,28C,flat,native_fallback,1,1,FR_TRADE_CENTER,5,4
building__rom_082d4c44,28D,flat,native_fallback,1,1,FR_TRADE_CENTER,6,4
building__rom_082d4c44,28E,flat,native_fallback,1,1,FR_TRADE_CENTER,7,4
building__rom_082d4c44,28F,flat,native_fallback,1,1,FR_TRADE_CENTER,8,4
building__rom_082d4c44,290,flat,native_fallback,2,1,FR_TRADE_CENTER,1,6
building__rom_082d4c44,291,flat,native_fallback,2,1,FR_TRADE_CENTER,10,4
building__rom_082d4c44,292,flat,native_fallback,1,1,FR_TRADE_CENTER,3,5
building__rom_082d4c44,293,flat,native_fallback,1,1,FR_TRADE_CENTER,4,5
building__rom_082d4c44,294,flat,native_fallback,1,1,FR_TRADE_CENTER,5,5
building__rom_082d4c44,295,flat,native_fallback,1,1,FR_TRADE_CENTER,6,5
building__rom_082d4c44,296,flat,native_fallback,1,1,FR_TRADE_CENTER,7,5
building__rom_082d4c44,297,flat,native_fallback,1,1,FR_TRADE_CENTER,8,5
building__rom_082d4c44,298,flat,native_fallback,2,1,FR_TRADE_CENTER,6,0
building__rom_082d4c44,29A,flat,native_fallback,1,1,FR_TRADE_CENTER,3,6
building__rom_082d4c44,29B,flat,native_fallback,1,1,FR_TRADE_CENTER,4,6
building__rom_082d4c44,29C,flat,native_fallback,1,1,FR_TRADE_CENTER,5,6
building__rom_082d4c44,29D,flat,native_fallback,1,1,FR_TRADE_CENTER,6,6
building__rom_082d4c44,29E,flat,native_fallback,1,1,FR_TRADE_CENTER,7,6
building__rom_082d4c44,29F,flat,native_fallback,1,1,FR_TRADE_CENTER,8,6
building__rom_082d4c44,2A0,flat,native_fallback,2,1,FR_TRADE_CENTER,5,1
building__rom_082d4c44,2A1,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,7,8
building__rom_082d4c44,2A2,flat,native_fallback,4,1,FR_RECORD_CORNER,10,9
building__rom_082d4c44,2A3,flat,native_fallback,1,1,FR_TRADE_CENTER,4,7
building__rom_082d4c44,2A4,flat,native_fallback,1,1,FR_TRADE_CENTER,5,7
building__rom_082d4c44,2A5,flat,native_fallback,1,1,FR_TRADE_CENTER,6,7
building__rom_082d4c44,2A6,flat,native_fallback,1,1,FR_TRADE_CENTER,7,7
building__rom_082d4c44,2A8,flat,native_fallback,2,1,FR_TRADE_CENTER,5,2
building__rom_082d4c44,2AC,flat,native_fallback,1,1,FR_TRADE_CENTER,5,8
building__rom_082d4c44,2AD,flat,native_fallback,1,1,FR_TRADE_CENTER,6,8
building__rom_082d4c44,2B0,flat,native_fallback,1,1,FR_TRADE_CENTER,0,0
building__rom_082d4c44,2B1,flat,native_fallback,1,1,FR_TRADE_CENTER,1,0
building__rom_082d4c44,2B2,flat,native_fallback,1,1,FR_TRADE_CENTER,10,0
building__rom_082d4c44,2B3,flat,native_fallback,1,1,FR_TRADE_CENTER,11,0
building__rom_082d4c44,2B4,flat,native_fallback,1,1,FR_TRADE_CENTER,3,0
building__rom_082d4c44,2B5,flat,native_fallback,1,1,FR_TRADE_CENTER,4,0
building__rom_082d4c44,2B6,flat,native_fallback,1,1,FR_TRADE_CENTER,7,0
building__rom_082d4c44,2B7,flat,native_fallback,3,1,FR_TRADE_CENTER,9,0
building__rom_082d4c44,2B8,flat,native_fallback,1,1,FR_TRADE_CENTER,0,1
building__rom_082d4c44,2B9,flat,native_fallback,1,1,FR_TRADE_CENTER,1,1
building__rom_082d4c44,2BA,flat,native_fallback,1,1,FR_TRADE_CENTER,10,1
building__rom_082d4c44,2BB,flat,native_fallback,1,1,FR_TRADE_CENTER,11,1
building__rom_082d4c44,2BC,flat,native_fallback,1,1,FR_TRADE_CENTER,3,1
building__rom_082d4c44,2BD,flat,native_fallback,1,1,FR_TRADE_CENTER,4,1
building__rom_082d4c44,2BE,flat,native_fallback,1,1,FR_TRADE_CENTER,7,1
building__rom_082d4c44,2BF,flat,native_fallback,3,1,FR_TRADE_CENTER,9,1
building__rom_082d4c44,2C0,flat,native_fallback,1,1,FR_TRADE_CENTER,0,2
building__rom_082d4c44,2C1,flat,native_fallback,1,1,FR_TRADE_CENTER,1,2
building__rom_082d4c44,2C2,flat,native_fallback,1,1,FR_TRADE_CENTER,10,2
building__rom_082d4c44,2C3,flat,native_fallback,1,1,FR_TRADE_CENTER,11,2
building__rom_082d4c44,2C4,flat,native_fallback,1,1,FR_TRADE_CENTER,3,2
building__rom_082d4c44,2C5,flat,native_fallback,1,1,FR_TRADE_CENTER,4,2
building__rom_082d4c44,2C6,flat,native_fallback,1,1,FR_TRADE_CENTER,7,2
building__rom_082d4c44,2C7,flat,native_fallback,3,1,FR_TRADE_CENTER,9,2
building__rom_082d4c44,2C8,flat,native_fallback,1,1,FR_TRADE_CENTER,0,3
building__rom_082d4c44,2C9,flat,native_fallback,1,1,FR_TRADE_CENTER,1,3
building__rom_082d4c44,2CA,flat,native_fallback,1,1,FR_TRADE_CENTER,10,3
building__rom_082d4c44,2CB,flat,native_fallback,1,1,FR_TRADE_CENTER,11,3
building__rom_082d4c44,2CC,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,3,3
building__rom_082d4c44,2CD,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,4,3
building__rom_082d4c44,2CE,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,10,3
building__rom_082d4c44,2CF,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,13,0
building__rom_082d4c44,2D0,flat,native_fallback,3,1,FR_TRADE_CENTER,0,5
building__rom_082d4c44,2D1,flat,native_fallback,1,1,FR_TRADE_CENTER,1,5
building__rom_082d4c44,2D2,flat,native_fallback,1,1,FR_TRADE_CENTER,10,5
building__rom_082d4c44,2D3,flat,native_fallback,3,1,FR_TRADE_CENTER,11,6
building__rom_082d4c44,2D4,flat,native_fallback,3,2,FR_BATTLE_COLOSSEUM_2P,3,6
building__rom_082d4c44,2D5,flat,native_fallback,34,2,FR_BATTLE_COLOSSEUM_2P,5,6
building__rom_082d4c44,2D6,flat,native_fallback,3,2,FR_BATTLE_COLOSSEUM_2P,10,4
building__rom_082d4c44,2D7,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,13,1
building__rom_082d4c44,2D8,flat,native_fallback,1,1,FR_TRADE_CENTER,0,7
building__rom_082d4c44,2D9,flat,native_fallback,1,1,FR_TRADE_CENTER,1,7
building__rom_082d4c44,2DA,flat,native_fallback,1,1,FR_TRADE_CENTER,10,7
building__rom_082d4c44,2DB,flat,native_fallback,1,1,FR_TRADE_CENTER,11,7
building__rom_082d4c44,2DC,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,3,7
building__rom_082d4c44,2DD,flat,native_fallback,12,2,FR_BATTLE_COLOSSEUM_2P,4,7
building__rom_082d4c44,2DE,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,10,7
building__rom_082d4c44,2DF,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,13,2
building__rom_082d4c44,2E0,flat,native_fallback,3,2,FR_BATTLE_COLOSSEUM_2P,3,5
building__rom_082d4c44,2E1,flat,native_fallback,3,2,FR_BATTLE_COLOSSEUM_2P,10,5
building__rom_082d4c44,2E2,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,6,4
building__rom_082d4c44,2E3,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,7,4
building__rom_082d4c44,2E4,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,6,5
building__rom_082d4c44,2E5,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,7,5
building__rom_082d4c44,2E6,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,6,6
building__rom_082d4c44,2E7,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,7,6
building__rom_082d4c44,2E8,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,0,0
building__rom_082d4c44,2E9,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,1,0
building__rom_082d4c44,2EA,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,3,0
building__rom_082d4c44,2EB,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,5,0
building__rom_082d4c44,2EC,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,6,0
building__rom_082d4c44,2ED,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,8,0
building__rom_082d4c44,2EE,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,10,0
building__rom_082d4c44,2EF,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,12,0
building__rom_082d4c44,2F0,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,0,1
building__rom_082d4c44,2F1,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,1,1
building__rom_082d4c44,2F2,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,2,1
building__rom_082d4c44,2F3,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,5,1
building__rom_082d4c44,2F4,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,6,1
building__rom_082d4c44,2F5,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,8,1
building__rom_082d4c44,2F6,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,10,1
building__rom_082d4c44,2F7,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,12,1
building__rom_082d4c44,2F8,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,0,2
building__rom_082d4c44,2F9,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,1,2
building__rom_082d4c44,2FA,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,2,2
building__rom_082d4c44,2FB,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,5,2
building__rom_082d4c44,2FC,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,6,2
building__rom_082d4c44,2FD,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,8,2
building__rom_082d4c44,2FE,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,10,2
building__rom_082d4c44,2FF,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,12,2
building__rom_082d4c44,300,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,0,3
building__rom_082d4c44,301,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,1,3
building__rom_082d4c44,302,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,2,3
building__rom_082d4c44,303,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,5,3
building__rom_082d4c44,304,flat,native_fallback,4,2,FR_BATTLE_COLOSSEUM_2P,6,3
building__rom_082d4c44,305,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,8,3
building__rom_082d4c44,306,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,12,3
building__rom_082d4c44,307,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,13,3
building__rom_082d4c44,308,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,0,7
building__rom_082d4c44,309,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,1,7
building__rom_082d4c44,30A,flat,native_fallback,12,2,FR_BATTLE_COLOSSEUM_2P,4,4
building__rom_082d4c44,30B,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,12,6
building__rom_082d4c44,30C,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,0,5
building__rom_082d4c44,30D,flat,native_fallback,6,2,FR_BATTLE_COLOSSEUM_2P,13,4
building__rom_082d4c44,30E,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,12,7
building__rom_082d4c44,30F,flat,native_fallback,2,2,FR_BATTLE_COLOSSEUM_2P,13,7
building__rom_082d4c44,310,flat,native_fallback,1,1,FR_RECORD_CORNER,3,0
building__rom_082d4c44,311,flat,native_fallback,1,1,FR_RECORD_CORNER,4,0
building__rom_082d4c44,312,flat,native_fallback,1,1,FR_RECORD_CORNER,15,0
building__rom_082d4c44,313,flat,native_fallback,1,1,FR_RECORD_CORNER,16,0
building__rom_082d4c44,314,flat,native_fallback,1,1,FR_RECORD_CORNER,8,0
building__rom_082d4c44,315,flat,native_fallback,2,1,FR_RECORD_CORNER,10,0
building__rom_082d4c44,316,flat,native_fallback,1,1,FR_RECORD_CORNER,11,0
building__rom_082d4c44,317,flat,native_fallback,6,1,FR_RECORD_CORNER,14,0
building__rom_082d4c44,318,flat,native_fallback,1,1,FR_RECORD_CORNER,3,1
building__rom_082d4c44,319,flat,native_fallback,1,1,FR_RECORD_CORNER,4,1
building__rom_082d4c44,31A,flat,native_fallback,1,1,FR_RECORD_CORNER,15,1
building__rom_082d4c44,31B,flat,native_fallback,1,1,FR_RECORD_CORNER,16,1
building__rom_082d4c44,31C,flat,native_fallback,1,1,FR_RECORD_CORNER,8,1
building__rom_082d4c44,31D,flat,native_fallback,2,1,FR_RECORD_CORNER,10,1
building__rom_082d4c44,31E,flat,native_fallback,1,1,FR_RECORD_CORNER,11,1
building__rom_082d4c44,31F,flat,native_fallback,6,1,FR_RECORD_CORNER,12,1
building__rom_082d4c44,320,flat,native_fallback,1,1,FR_RECORD_CORNER,3,2
building__rom_082d4c44,321,flat,native_fallback,1,1,FR_RECORD_CORNER,4,2
building__rom_082d4c44,322,flat,native_fallback,1,1,FR_RECORD_CORNER,15,2
building__rom_082d4c44,323,flat,native_fallback,1,1,FR_RECORD_CORNER,16,2
building__rom_082d4c44,324,flat,native_fallback,1,1,FR_RECORD_CORNER,8,2
building__rom_082d4c44,325,flat,native_fallback,2,1,FR_RECORD_CORNER,10,2
building__rom_082d4c44,326,flat,native_fallback,1,1,FR_RECORD_CORNER,11,2
building__rom_082d4c44,327,flat,native_fallback,6,1,FR_RECORD_CORNER,14,2
building__rom_082d4c44,328,flat,native_fallback,5,1,FR_RECORD_CORNER,3,6
building__rom_082d4c44,329,flat,native_fallback,5,1,FR_RECORD_CORNER,4,4
building__rom_082d4c44,32A,flat,native_fallback,5,1,FR_RECORD_CORNER,15,5
building__rom_082d4c44,32B,flat,native_fallback,5,1,FR_RECORD_CORNER,16,4
building__rom_082d4c44,32C,flat,native_fallback,1,1,FR_RECORD_CORNER,6,4
building__rom_082d4c44,32D,flat,native_fallback,1,1,FR_RECORD_CORNER,6,6
building__rom_082d4c44,32E,flat,native_fallback,1,1,FR_RECORD_CORNER,13,4
building__rom_082d4c44,32F,flat,native_fallback,1,1,FR_RECORD_CORNER,13,6
building__rom_082d4c44,330,flat,native_fallback,1,1,FR_RECORD_CORNER,3,8
building__rom_082d4c44,331,flat,native_fallback,1,1,FR_RECORD_CORNER,4,8
building__rom_082d4c44,332,flat,native_fallback,1,1,FR_RECORD_CORNER,15,8
building__rom_082d4c44,333,flat,native_fallback,1,1,FR_RECORD_CORNER,16,8
building__rom_082d4c44,334,flat,native_fallback,1,1,FR_RECORD_CORNER,7,3
building__rom_082d4c44,335,flat,native_fallback,1,1,FR_RECORD_CORNER,7,5
building__rom_082d4c44,336,flat,native_fallback,1,1,FR_RECORD_CORNER,12,3
building__rom_082d4c44,337,flat,native_fallback,1,1,FR_RECORD_CORNER,12,5
building__rom_082d4c44,338,flat,native_fallback,1,1,FR_RECORD_CORNER,8,4
building__rom_082d4c44,339,flat,native_fallback,1,1,FR_RECORD_CORNER,9,4
building__rom_082d4c44,33A,flat,native_fallback,1,1,FR_RECORD_CORNER,10,4
building__rom_082d4c44,33B,flat,native_fallback,1,1,FR_RECORD_CORNER,11,4
building__rom_082d4c44,33C,flat,native_fallback,1,1,FR_RECORD_CORNER,7,4
building__rom_082d4c44,33D,flat,native_fallback,1,1,FR_RECORD_CORNER,7,6
building__rom_082d4c44,33E,flat,native_fallback,1,1,FR_RECORD_CORNER,12,4
building__rom_082d4c44,33F,flat,native_fallback,1,1,FR_RECORD_CORNER,12,6
building__rom_082d4c44,340,flat,native_fallback,1,1,FR_RECORD_CORNER,8,5
building__rom_082d4c44,341,flat,native_fallback,1,1,FR_RECORD_CORNER,9,5
building__rom_082d4c44,342,flat,native_fallback,1,1,FR_RECORD_CORNER,10,5
building__rom_082d4c44,343,flat,native_fallback,1,1,FR_RECORD_CORNER,11,5
building__rom_082d4c44,344,flat,native_fallback,30,1,FR_RECORD_CORNER,14,3
building__rom_082d4c44,346,flat,native_fallback,6,1,FR_RECORD_CORNER,8,7
building__rom_082d4c44,348,flat,native_fallback,1,1,FR_RECORD_CORNER,8,6
building__rom_082d4c44,349,flat,native_fallback,1,1,FR_RECORD_CORNER,9,6
building__rom_082d4c44,34A,flat,native_fallback,1,1,FR_RECORD_CORNER,10,6
building__rom_082d4c44,34B,flat,native_fallback,1,1,FR_RECORD_CORNER,11,6
building__rom_082d4c5c,000,flat,native_fallback,10,1,FR_CERULEAN_CITY_BIKE_SHOP,11,9
building__rom_082d4c5c,01A,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,4,9
building__rom_082d4c5c,01B,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,5,9
building__rom_082d4c5c,01C,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,6,9
building__rom_082d4c5c,281,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,0,4
building__rom_082d4c5c,282,flat,native_fallback,6,1,FR_CERULEAN_CITY_BIKE_SHOP,4,4
building__rom_082d4c5c,283,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,3,3
building__rom_082d4c5c,284,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,4,3
building__rom_082d4c5c,285,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,0,0
building__rom_082d4c5c,286,flat,native_fallback,9,1,FR_CERULEAN_CITY_BIKE_SHOP,6,0
building__rom_082d4c5c,287,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,0
building__rom_082d4c5c,288,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,5
building__rom_082d4c5c,28B,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,8,6
building__rom_082d4c5c,28C,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,9,6
building__rom_082d4c5c,28D,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,0,1
building__rom_082d4c5c,28E,flat,native_fallback,3,1,FR_CERULEAN_CITY_BIKE_SHOP,5,1
building__rom_082d4c5c,28F,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,1
building__rom_082d4c5c,290,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,8,2
building__rom_082d4c5c,291,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,9,3
building__rom_082d4c5c,292,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,3
building__rom_082d4c5c,293,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,8,4
building__rom_082d4c5c,294,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,5,2
building__rom_082d4c5c,295,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,0,2
building__rom_082d4c5c,296,flat,native_fallback,3,1,FR_CERULEAN_CITY_BIKE_SHOP,9,2
building__rom_082d4c5c,297,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,2
building__rom_082d4c5c,298,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,8,3
building__rom_082d4c5c,299,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,9,4
building__rom_082d4c5c,29A,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,10,4
building__rom_082d4c5c,29B,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,6,1
building__rom_082d4c5c,29C,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,5,3
building__rom_082d4c5c,29D,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,0,3
building__rom_082d4c5c,29E,flat,native_fallback,30,1,FR_CERULEAN_CITY_BIKE_SHOP,7,8
building__rom_082d4c5c,2A0,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,3,1
building__rom_082d4c5c,2A1,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,2,1
building__rom_082d4c5c,2A2,flat,native_fallback,5,1,FR_CERULEAN_CITY_BIKE_SHOP,1,8
building__rom_082d4c5c,2A3,flat,native_fallback,4,1,FR_CERULEAN_CITY_BIKE_SHOP,0,5
building__rom_082d4c5c,2A4,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,7,1
building__rom_082d4c5c,2A5,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,4,8
building__rom_082d4c5c,2A6,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,5,8
building__rom_082d4c5c,2A7,flat,native_fallback,1,1,FR_CERULEAN_CITY_BIKE_SHOP,6,8
building__rom_082d4c5c,2A8,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,1,2
building__rom_082d4c5c,2A9,flat,native_fallback,2,1,FR_CERULEAN_CITY_BIKE_SHOP,4,2
building__rom_082d4c5c,008,flat,native_fallback,8,1,FR_CERULEAN_CITY_BIKE_SHOP,7,9
building__rom_082d4ca4,000,flat,native_fallback,39,1,FR_FUCHSIA_CITY_GYM,15,15
building__rom_082d4ca4,281,flat,native_fallback,200,1,FR_FUCHSIA_CITY_GYM,1,12
building__rom_082d4ca4,282,flat,native_fallback,50,1,FR_FUCHSIA_CITY_GYM,1,14
building__rom_082d4ca4,283,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,6,12
building__rom_082d4ca4,284,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,12
building__rom_082d4ca4,285,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,8,12
building__rom_082d4ca4,286,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,11,0
building__rom_082d4ca4,287,flat,native_fallback,2,1,FR_FUCHSIA_CITY_GYM,10,0
building__rom_082d4ca4,288,flat,native_fallback,2,1,FR_FUCHSIA_CITY_GYM,4,18
building__rom_082d4ca4,289,flat,native_fallback,26,1,FR_FUCHSIA_CITY_GYM,0,15
building__rom_082d4ca4,28A,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,0,5
building__rom_082d4ca4,28B,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,6,13
building__rom_082d4ca4,28C,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,13
building__rom_082d4ca4,28D,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,8,13
building__rom_082d4ca4,28E,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,11,1
building__rom_082d4ca4,28F,flat,native_fallback,3,1,FR_FUCHSIA_CITY_GYM,10,1
building__rom_082d4ca4,290,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,6,21
building__rom_082d4ca4,291,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,21
building__rom_082d4ca4,292,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,8,21
building__rom_082d4ca4,293,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,6,14
building__rom_082d4ca4,294,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,14
building__rom_082d4ca4,295,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,8,14
building__rom_082d4ca4,296,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,11,2
building__rom_082d4ca4,297,flat,native_fallback,2,1,FR_FUCHSIA_CITY_GYM,10,19
building__rom_082d4ca4,298,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,5,0
building__rom_082d4ca4,299,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,2,0
building__rom_082d4ca4,29A,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,6,22
building__rom_082d4ca4,29B,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,22
building__rom_082d4ca4,29C,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,8,22
building__rom_082d4ca4,29F,flat,native_fallback,1,1,FR_FUCHSIA_CITY_GYM,7,0
building__rom_082d4ca4,2A0,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,5,1
building__rom_082d4ca4,2A1,flat,native_fallback,4,1,FR_FUCHSIA_CITY_GYM,2,1
